City,Country,Region,Continent,Month,Item,Item_Category,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,Population_Estimate,Breakfast_Basket_USD
Tehran,Iran,MENA,Asia,2026-02-01,oranges (1 kg),Fruits,1.0,2.38e-05,8.9,125.3,9259009,3.78
Tehran,Iran,MENA,Asia,2026-03-01,oranges (1 kg),Fruits,0.99,2.38e-05,8.9,126.0,9259009,3.77
Tehran,Iran,MENA,Asia,2025-10-01,tomatoes (1 kg),Vegetables,0.97,2.38e-05,8.9,127.1,9259009,3.54
Tehran,Iran,MENA,Asia,2025-11-01,tomatoes (1 kg),Vegetables,1.08,2.38e-05,8.9,126.2,9259009,3.64
Tehran,Iran,MENA,Asia,2025-12-01,tomatoes (1 kg),Vegetables,1.06,2.38e-05,8.9,125.8,9259009,3.61
Tehran,Iran,MENA,Asia,2026-01-01,tomatoes (1 kg),Vegetables,1.08,2.38e-05,8.9,124.2,9259009,3.65
Tehran,Iran,MENA,Asia,2026-02-01,tomatoes (1 kg),Vegetables,1.08,2.38e-05,8.9,125.3,9259009,3.78
Tehran,Iran,MENA,Asia,2026-03-01,tomatoes (1 kg),Vegetables,1.06,2.38e-05,8.9,126.0,9259009,3.77
Tehran,Iran,MENA,Asia,2025-10-01,potatoes (1 kg),Vegetables,0.51,2.38e-05,8.9,127.1,9259009,3.54
Tehran,Iran,MENA,Asia,2025-11-01,potatoes (1 kg),Vegetables,0.59,2.38e-05,8.9,126.2,9259009,3.64
Tehran,Iran,MENA,Asia,2025-12-01,potatoes (1 kg),Vegetables,0.59,2.38e-05,8.9,125.8,9259009,3.61
Tehran,Iran,MENA,Asia,2026-01-01,potatoes (1 kg),Vegetables,0.57,2.38e-05,8.9,124.2,9259009,3.65
Tehran,Iran,MENA,Asia,2026-02-01,potatoes (1 kg),Vegetables,0.59,2.38e-05,8.9,125.3,9259009,3.78
Tehran,Iran,MENA,Asia,2026-03-01,potatoes (1 kg),Vegetables,0.58,2.38e-05,8.9,126.0,9259009,3.77
Tehran,Iran,MENA,Asia,2025-10-01,onions (1 kg),Vegetables,0.64,2.38e-05,8.9,127.1,9259009,3.54
Tehran,Iran,MENA,Asia,2025-11-01,onions (1 kg),Vegetables,0.7,2.38e-05,8.9,126.2,9259009,3.64
Tehran,Iran,MENA,Asia,2025-12-01,onions (1 kg),Vegetables,0.73,2.38e-05,8.9,125.8,9259009,3.61
Tehran,Iran,MENA,Asia,2026-01-01,onions (1 kg),Vegetables,0.7,2.38e-05,8.9,124.2,9259009,3.65
Tehran,Iran,MENA,Asia,2026-02-01,onions (1 kg),Vegetables,0.72,2.38e-05,8.9,125.3,9259009,3.78
Tehran,Iran,MENA,Asia,2026-03-01,onions (1 kg),Vegetables,0.71,2.38e-05,8.9,126.0,9259009,3.77
Tehran,Iran,MENA,Asia,2025-10-01,lettuce (1 head),Vegetables,0.54,2.38e-05,8.9,127.1,9259009,3.54
Tehran,Iran,MENA,Asia,2025-11-01,lettuce (1 head),Vegetables,0.59,2.38e-05,8.9,126.2,9259009,3.64
Tehran,Iran,MENA,Asia,2025-12-01,lettuce (1 head),Vegetables,0.6,2.38e-05,8.9,125.8,9259009,3.61
Tehran,Iran,MENA,Asia,2026-01-01,lettuce (1 head),Vegetables,0.59,2.38e-05,8.9,124.2,9259009,3.65
Tehran,Iran,MENA,Asia,2026-02-01,lettuce (1 head),Vegetables,0.58,2.38e-05,8.9,125.3,9259009,3.78
Tehran,Iran,MENA,Asia,2026-03-01,lettuce (1 head),Vegetables,0.59,2.38e-05,8.9,126.0,9259009,3.77
Baghdad,Iraq,MENA,Asia,2025-10-01,milk (1 liter),Dairy,1.28,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,milk (1 liter),Dairy,1.28,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,milk (1 liter),Dairy,1.3,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,milk (1 liter),Dairy,1.31,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,milk (1 liter),Dairy,1.31,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,milk (1 liter),Dairy,1.31,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,fresh white bread (500g),Bakery,0.83,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,fresh white bread (500g),Bakery,0.83,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,fresh white bread (500g),Bakery,0.84,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,fresh white bread (500g),Bakery,0.82,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,fresh white bread (500g),Bakery,0.84,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,fresh white bread (500g),Bakery,0.86,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,white rice (1 kg),Grains,2.2,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,white rice (1 kg),Grains,2.29,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,white rice (1 kg),Grains,2.25,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,white rice (1 kg),Grains,2.34,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,white rice (1 kg),Grains,2.31,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,white rice (1 kg),Grains,2.35,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,1.75,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,1.87,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,1.86,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,1.86,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,1.82,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,1.89,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,local cheese (1 kg),Dairy,4.79,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,local cheese (1 kg),Dairy,4.88,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,local cheese (1 kg),Dairy,5.08,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,local cheese (1 kg),Dairy,5.07,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,local cheese (1 kg),Dairy,5.02,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,local cheese (1 kg),Dairy,5.1,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,chicken fillets (1 kg),Meat,4.61,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,chicken fillets (1 kg),Meat,4.59,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,chicken fillets (1 kg),Meat,4.45,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,chicken fillets (1 kg),Meat,4.69,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,chicken fillets (1 kg),Meat,4.67,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,chicken fillets (1 kg),Meat,4.64,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,beef round (1 kg),Meat,12.45,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,beef round (1 kg),Meat,12.79,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,beef round (1 kg),Meat,12.97,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,beef round (1 kg),Meat,12.77,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,beef round (1 kg),Meat,12.8,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,beef round (1 kg),Meat,13.07,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,apples (1 kg),Fruits,1.0,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,apples (1 kg),Fruits,1.11,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,apples (1 kg),Fruits,1.11,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,apples (1 kg),Fruits,1.1,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,apples (1 kg),Fruits,1.09,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,apples (1 kg),Fruits,1.12,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,bananas (1 kg),Fruits,1.81,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,bananas (1 kg),Fruits,1.93,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,bananas (1 kg),Fruits,1.94,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,bananas (1 kg),Fruits,1.92,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,bananas (1 kg),Fruits,1.96,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,bananas (1 kg),Fruits,1.95,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,oranges (1 kg),Fruits,0.99,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,oranges (1 kg),Fruits,1.06,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,oranges (1 kg),Fruits,1.04,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,oranges (1 kg),Fruits,1.03,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,oranges (1 kg),Fruits,1.03,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,oranges (1 kg),Fruits,1.06,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,tomatoes (1 kg),Vegetables,1.78,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,tomatoes (1 kg),Vegetables,1.93,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,tomatoes (1 kg),Vegetables,2.03,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,tomatoes (1 kg),Vegetables,1.98,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,tomatoes (1 kg),Vegetables,1.95,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,tomatoes (1 kg),Vegetables,1.95,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,potatoes (1 kg),Vegetables,0.64,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,potatoes (1 kg),Vegetables,0.72,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,potatoes (1 kg),Vegetables,0.72,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,potatoes (1 kg),Vegetables,0.72,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,potatoes (1 kg),Vegetables,0.67,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,potatoes (1 kg),Vegetables,0.7,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,onions (1 kg),Vegetables,1.18,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,onions (1 kg),Vegetables,1.28,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,onions (1 kg),Vegetables,1.38,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,onions (1 kg),Vegetables,1.32,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,onions (1 kg),Vegetables,1.3,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,onions (1 kg),Vegetables,1.31,0.000764,8.9,126.0,8126755,6.41
Baghdad,Iraq,MENA,Asia,2025-10-01,lettuce (1 head),Vegetables,0.61,0.000764,8.9,127.1,8126755,6.06
Baghdad,Iraq,MENA,Asia,2025-11-01,lettuce (1 head),Vegetables,0.68,0.000764,8.9,126.2,8126755,6.27
Baghdad,Iraq,MENA,Asia,2025-12-01,lettuce (1 head),Vegetables,0.72,0.000764,8.9,125.8,8126755,6.25
Baghdad,Iraq,MENA,Asia,2026-01-01,lettuce (1 head),Vegetables,0.68,0.000764,8.9,124.2,8126755,6.33
Baghdad,Iraq,MENA,Asia,2026-02-01,lettuce (1 head),Vegetables,0.67,0.000764,8.9,125.3,8126755,6.28
Baghdad,Iraq,MENA,Asia,2026-03-01,lettuce (1 head),Vegetables,0.68,0.000764,8.9,126.0,8126755,6.41
Casablanca,Morocco,North Africa,Africa,2025-10-01,milk (1 liter),Dairy,0.94,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,milk (1 liter),Dairy,0.9,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,milk (1 liter),Dairy,0.94,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,milk (1 liter),Dairy,0.94,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,milk (1 liter),Dairy,0.97,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,milk (1 liter),Dairy,0.96,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,fresh white bread (500g),Bakery,0.61,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,fresh white bread (500g),Bakery,0.64,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,fresh white bread (500g),Bakery,0.61,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,fresh white bread (500g),Bakery,0.62,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,fresh white bread (500g),Bakery,0.65,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,fresh white bread (500g),Bakery,0.64,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,white rice (1 kg),Grains,1.23,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,white rice (1 kg),Grains,1.31,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,white rice (1 kg),Grains,1.31,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,white rice (1 kg),Grains,1.32,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,white rice (1 kg),Grains,1.39,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,white rice (1 kg),Grains,1.35,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,1.96,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,1.95,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,2.09,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,2.02,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,2.11,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,2.07,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,local cheese (1 kg),Dairy,10.93,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,local cheese (1 kg),Dairy,10.81,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,local cheese (1 kg),Dairy,11.16,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,local cheese (1 kg),Dairy,10.99,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,local cheese (1 kg),Dairy,11.55,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,local cheese (1 kg),Dairy,11.32,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,chicken fillets (1 kg),Meat,6.36,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,chicken fillets (1 kg),Meat,6.49,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,chicken fillets (1 kg),Meat,6.26,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,chicken fillets (1 kg),Meat,6.46,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,chicken fillets (1 kg),Meat,6.5,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,chicken fillets (1 kg),Meat,6.52,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,beef round (1 kg),Meat,8.37,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,beef round (1 kg),Meat,8.37,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,beef round (1 kg),Meat,8.23,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,beef round (1 kg),Meat,8.35,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,beef round (1 kg),Meat,8.84,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,beef round (1 kg),Meat,8.65,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,apples (1 kg),Fruits,1.44,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,apples (1 kg),Fruits,1.53,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,apples (1 kg),Fruits,1.6,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,apples (1 kg),Fruits,1.58,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,apples (1 kg),Fruits,1.56,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,apples (1 kg),Fruits,1.56,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,bananas (1 kg),Fruits,1.07,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,bananas (1 kg),Fruits,1.18,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,bananas (1 kg),Fruits,1.13,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,bananas (1 kg),Fruits,1.17,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,bananas (1 kg),Fruits,1.17,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,bananas (1 kg),Fruits,1.16,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,oranges (1 kg),Fruits,0.81,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,oranges (1 kg),Fruits,0.86,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,oranges (1 kg),Fruits,0.86,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,oranges (1 kg),Fruits,0.87,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,oranges (1 kg),Fruits,0.88,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,oranges (1 kg),Fruits,0.86,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,tomatoes (1 kg),Vegetables,1.11,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,tomatoes (1 kg),Vegetables,1.27,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,tomatoes (1 kg),Vegetables,1.25,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,tomatoes (1 kg),Vegetables,1.26,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,tomatoes (1 kg),Vegetables,1.25,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,tomatoes (1 kg),Vegetables,1.25,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,potatoes (1 kg),Vegetables,0.66,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,potatoes (1 kg),Vegetables,0.78,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,potatoes (1 kg),Vegetables,0.76,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,potatoes (1 kg),Vegetables,0.77,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,potatoes (1 kg),Vegetables,0.75,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,potatoes (1 kg),Vegetables,0.75,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,onions (1 kg),Vegetables,0.61,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,onions (1 kg),Vegetables,0.7,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,onions (1 kg),Vegetables,0.66,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,onions (1 kg),Vegetables,0.65,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,onions (1 kg),Vegetables,0.66,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,onions (1 kg),Vegetables,0.67,0.1,9.5,126.0,3752000,5.02
Casablanca,Morocco,North Africa,Africa,2025-10-01,lettuce (1 head),Vegetables,0.39,0.1,9.5,127.1,3752000,4.74
Casablanca,Morocco,North Africa,Africa,2025-11-01,lettuce (1 head),Vegetables,0.44,0.1,9.5,126.2,3752000,4.8
Casablanca,Morocco,North Africa,Africa,2025-12-01,lettuce (1 head),Vegetables,0.46,0.1,9.5,125.8,3752000,4.95
Casablanca,Morocco,North Africa,Africa,2026-01-01,lettuce (1 head),Vegetables,0.44,0.1,9.5,124.2,3752000,4.9
Casablanca,Morocco,North Africa,Africa,2026-02-01,lettuce (1 head),Vegetables,0.44,0.1,9.5,125.3,3752000,5.12
Casablanca,Morocco,North Africa,Africa,2026-03-01,lettuce (1 head),Vegetables,0.45,0.1,9.5,126.0,3752000,5.02
Algiers,Algeria,North Africa,Africa,2025-10-01,milk (1 liter),Dairy,0.96,0.0074,9.5,127.1,3915811,4.23
Algiers,Algeria,North Africa,Africa,2025-11-01,milk (1 liter),Dairy,0.96,0.0074,9.5,126.2,3915811,4.28
Algiers,Algeria,North Africa,Africa,2025-12-01,milk (1 liter),Dairy,0.99,0.0074,9.5,125.8,3915811,4.35
Algiers,Algeria,North Africa,Africa,2026-01-01,milk (1 liter),Dairy,1.0,0.0074,9.5,124.2,3915811,4.31
Algiers,Algeria,North Africa,Africa,2026-02-01,milk (1 liter),Dairy,1.02,0.0074,9.5,125.3,3915811,4.44
Algiers,Algeria,North Africa,Africa,2026-03-01,milk (1 liter),Dairy,1.01,0.0074,9.5,126.0,3915811,4.42
Algiers,Algeria,North Africa,Africa,2025-10-01,fresh white bread (500g),Bakery,0.17,0.0074,9.5,127.1,3915811,4.23
Algiers,Algeria,North Africa,Africa,2025-11-01,fresh white bread (500g),Bakery,0.18,0.0074,9.5,126.2,3915811,4.28
Algiers,Algeria,North Africa,Africa,2025-12-01,fresh white bread (500g),Bakery,0.18,0.0074,9.5,125.8,3915811,4.35
Algiers,Algeria,North Africa,Africa,2026-01-01,fresh white bread (500g),Bakery,0.18,0.0074,9.5,124.2,3915811,4.31
Algiers,Algeria,North Africa,Africa,2026-02-01,fresh white bread (500g),Bakery,0.18,0.0074,9.5,125.3,3915811,4.44
Algiers,Algeria,North Africa,Africa,2026-03-01,fresh white bread (500g),Bakery,0.18,0.0074,9.5,126.0,3915811,4.42
Algiers,Algeria,North Africa,Africa,2025-10-01,white rice (1 kg),Grains,1.36,0.0074,9.5,127.1,3915811,4.23
Algiers,Algeria,North Africa,Africa,2025-11-01,white rice (1 kg),Grains,1.39,0.0074,9.5,126.2,3915811,4.28
Algiers,Algeria,North Africa,Africa,2025-12-01,white rice (1 kg),Grains,1.39,0.0074,9.5,125.8,3915811,4.35
Algiers,Algeria,North Africa,Africa,2026-01-01,white rice (1 kg),Grains,1.39,0.0074,9.5,124.2,3915811,4.31
